11	0:30	16:9 widescreen, intentionally bad amateur MS Paint drawing, simple childish stick-figure style, wobbly hand-drawn thick uneven black outlines, flat solid colors only, completely white background, mostly empty space, centered composition, dot eyes, round heads, straight-line stick bodies, basic squares and circles, crude hand-lettered labels, zero shading, zero 3D, zero cinematic lighting. Scene: a simple square maze with a big number 3 beside it
12	0:32	16:9 widescreen, intentionally bad amateur MS Paint drawing, simple childish stick-figure style, wobbly hand-drawn thick uneven black outlines, flat solid colors only, completely white background, mostly empty space, centered composition, dot eyes, round heads, straight-line stick bodies, basic squares and circles, crude hand-lettered labels, zero shading, zero 3D, zero cinematic lighting. Scene: a maze with numbers 1 2 3, the 3 circled, a finger pointing at it
13	0:35	16:9 widescreen, intentionally bad amateur MS Paint drawing, simple childish stick-figure style, wobbly hand-drawn thick uneven black outlines, flat solid colors only, completely white background, mostly empty space, centered composition, dot eyes, round heads, straight-line stick bodies, basic squares and circles, crude hand-lettered labels, zero shading, zero 3D, zero cinematic lighting. Scene: a price tag reading SOLD with the words BY DESIGN under it
14	0:37	16:9 widescreen, intentionally bad amateur MS Paint drawing, simple childish stick-figure style, wobbly hand-drawn thick uneven black outlines, flat solid colors only, completely white background, mostly empty space, centered composition, dot eyes, round heads, straight-line stick bodies, basic squares and circles, crude hand-lettered labels, zero shading, zero 3D, zero cinematic lighting. Scene: a stick figure holding a shopping bag with a dollar-sign thought bubble
15	0:38	16:9 widescreen, intentionally bad amateur MS Paint drawing, simple childish stick-figure style, wobbly hand-drawn thick uneven black outlines, flat solid colors only, completely white background, mostly empty space, centered composition, dot eyes, round heads, straight-line stick bodies, basic squares and circles, crude hand-lettered labels, zero shading, zero 3D, zero cinematic lighting. Scene: on the left a supermarket shelf with cans, on the right a paper reading $1,000,000
16	0:41	16:9 widescreen, intentionally bad amateur MS Paint drawing, simple childish stick-figure style, wobbly hand-drawn thick uneven black outlines, flat solid colors only, completely white background, mostly empty space, centered composition, dot eyes, round heads, straight-line stick bodies, basic squares and circles, crude hand-lettered labels, zero shading, zero 3D, zero cinematic lighting. Scene: a very long receipt next to a stick figure with one hand raised swearing an oath
17	0:45	16:9 widescreen, intentionally bad amateur MS Paint drawing, simple childish stick-figure style, wobbly hand-drawn thick uneven black outlines, flat solid colors only, completely white background, mostly empty space, centered composition, dot eyes, round heads, straight-line stick bodies, basic squares and circles, crude hand-lettered labels, zero shading, zero 3D, zero cinematic lighting. Scene: a cardboard delivery box labeled PRIME
18	0:46	16:9 widescreen, intentionally bad amateur MS Paint drawing, simple childish stick-figure style, wobbly hand-drawn thick uneven black outlines, flat solid colors only, completely white background, mostly empty space, centered composition, dot eyes, round heads, straight-line stick bodies, basic squares and circles, crude hand-lettered labels, zero shading, zero 3D, zero cinematic lighting. Scene: one finger pressing a button labeled JOIN, small text 1 CLICK
19	0:48	16:9 widescreen, intentionally bad amateur MS Paint drawing, simple childish stick-figure style, wobbly hand-drawn thick uneven black outlines, flat solid colors only, completely white background, mostly empty space, centered composition, dot eyes, round heads, straight-line stick bodies, basic squares and circles, crude hand-lettered labels, zero shading, zero 3D, zero cinematic lighting. Scene: a stack of papers labeled 4 PAGES with many little cursor arrows around it
20	0:51	16:9 widescreen, intentionally bad amateur MS Paint drawing, simple childish stick-figure style, wobbly hand-drawn thick uneven black outlines, flat solid colors only, completely white background, mostly empty space, centered composition, dot eyes, round heads, straight-line stick bodies, basic squares and circles, crude hand-lettered labels, zero shading, zero 3D, zero cinematic lighting. Scene: two tags floating, one reads DISCOUNT the other reads BENEFITS
21	0:53	16:9 widescreen, intentionally bad amateur MS Paint drawing, simple childish stick-figure style, wobbly hand-drawn thick uneven black outlines, flat solid colors only, completely white background, mostly empty space, centered composition, dot eyes, round heads, straight-line stick bodies, basic squares and circles, crude hand-lettered labels, zero shading, zero 3D, zero cinematic lighting. Scene: a pop-up box reading ARE YOU SURE with an annoyed stick figure beside it
22	0:54	16:9 widescreen, intentionally bad amateur MS Paint drawing, simple childish stick-figure style, wobbly hand-drawn thick uneven black outlines, flat solid colors only, completely white background, mostly empty space, centered composition, dot eyes, round heads, straight-line stick bodies, basic squares and circles, crude hand-lettered labels, zero shading, zero 3D, zero cinematic lighting. Scene: a stick figure pointing away with a small sign reading NOT MY COUNT
23	0:55	16:9 widescreen, intentionally bad amateur MS Paint drawing, simple childish stick-figure style, wobbly hand-drawn thick uneven black outlines, flat solid colors only, completely white background, mostly empty space, centered composition, dot eyes, round heads, straight-line stick bodies, basic squares and circles, crude hand-lettered labels, zero shading, zero 3D, zero cinematic lighting. Scene: a stick figure official holding a gavel, a badge labeled FTC
24	0:59	16:9 widescreen, intentionally bad amateur MS Paint drawing, simple childish stick-figure style, wobbly hand-drawn thick uneven black outlines, flat solid colors only, completely white background, mostly empty space, centered composition, dot eyes, round heads, straight-line stick bodies, basic squares and circles, crude hand-lettered labels, zero shading, zero 3D, zero cinematic lighting. Scene: stick figure workers around a whiteboard with a messy flow chart
25	1:02	16:9 widescreen, intentionally bad amateur MS Paint drawing, simple childish stick-figure style, wobbly hand-drawn thick uneven black outlines, flat solid colors only, completely white background, mostly empty space, centered composition, dot eyes, round heads, straight-line stick bodies, basic squares and circles, crude hand-lettered labels, zero shading, zero 3D, zero cinematic lighting. Scene: an unrolled scroll labeled THE ILIAD and a stick figure wearing a Greek helmet
26	1:04	16:9 widescreen, intentionally bad amateur MS Paint drawing, simple childish stick-figure style, wobbly hand-drawn thick uneven black outlines, flat solid colors only, completely white background, mostly empty space, centered composition, dot eyes, round heads, straight-line stick bodies, basic squares and circles, crude hand-lettered labels, zero shading, zero 3D, zero cinematic lighting. Scene: a long winding path with a flag at the end and a sign reading 10 YEARS
27	1:07	16:9 widescreen, intentionally bad amateur MS Paint drawing, simple childish stick-figure style, wobbly hand-drawn thick uneven black outlines, flat solid colors only, completely white background, mostly empty space, centered composition, dot eyes, round heads, straight-line stick bodies, basic squares and circles, crude hand-lettered labels, zero shading, zero 3D, zero cinematic lighting. Scene: a stick figure with a hand on its chin and a thought bubble
28	1:08	16:9 widescreen, intentionally bad amateur MS Paint drawing, simple childish stick-figure style, wobbly hand-drawn thick uneven black outlines, flat solid colors only, completely white background, mostly empty space, centered composition, dot eyes, round heads, straight-line stick bodies, basic squares and circles, crude hand-lettered labels, zero shading, zero 3D, zero cinematic lighting. Scene: a hand with a pen writing a name tag that reads THE ILIAD
29	1:10	16:9 widescreen, intentionally bad amateur MS Paint drawing, simple childish stick-figure style, wobbly hand-drawn thick uneven black outlines, flat solid colors only, completely white background, mostly empty space, centered composition, dot eyes, round heads, straight-line stick bodies, basic squares and circles, crude hand-lettered labels, zero shading, zero 3D, zero cinematic lighting. Scene: a flow chart with a name tag reading CODE NAME and the word ACCIDENT crossed out
30	1:14	16:9 widescreen, intentionally bad amateur MS Paint drawing, simple childish stick-figure style, wobbly hand-drawn thick uneven black outlines, flat solid colors only, completely white background, mostly empty space, centered composition, dot eyes, round heads, straight-line stick bodies, basic squares and circles, crude hand-lettered labels, zero shading, zero 3D, zero cinematic lighting. Scene: a big finger pointing at a simple chart
31	1:15	16:9 widescreen, intentionally bad amateur MS Paint drawing, simple childish stick-figure style, wobbly hand-drawn thick uneven black outlines, flat solid colors only, completely white background, mostly empty space, centered composition, dot eyes, round heads, straight-line stick bodies, basic squares and circles, crude hand-lettered labels, zero shading, zero 3D, zero cinematic lighting. Scene: a bar chart with an arrow going down, labels 2017 and minus 14%
32	1:19	16:9 widescreen, intentionally bad amateur MS Paint drawing, simple childish stick-figure style, wobbly hand-drawn thick uneven black outlines, flat solid colors only, completely white background, mostly empty space, centered composition, dot eyes, round heads, straight-line stick bodies, basic squares and circles, crude hand-lettered labels, zero shading, zero 3D, zero cinematic lighting. Scene: a stick figure with a flat neutral mouth next to a crossed-out smiley face
33	1:22	16:9 widescreen, intentionally bad amateur MS Paint drawing, simple childish stick-figure style, wobbly hand-drawn thick uneven black outlines, flat solid colors only, completely white background, mostly empty space, centered composition, dot eyes, round heads, straight-line stick bodies, basic squares and circles, crude hand-lettered labels, zero shading, zero 3D, zero cinematic lighting. Scene: several stick figures stuck behind a fence with one tiny gap
34	1:24	16:9 widescreen, intentionally bad amateur MS Paint drawing, simple childish stick-figure style, wobbly hand-drawn thick uneven black outlines, flat solid colors only, completely white background, mostly empty space, centered composition, dot eyes, round heads, straight-line stick bodies, basic squares and circles, crude hand-lettered labels, zero shading, zero 3D, zero cinematic lighting. Scene: a calendar page reading JUNE 2023 next to a gavel
35	1:27	16:9 widescreen, intentionally bad amateur MS Paint drawing, simple childish stick-figure style, wobbly hand-drawn thick uneven black outlines, flat solid colors only, completely white background, mostly empty space, centered composition, dot eyes, round heads, straight-line stick bodies, basic squares and circles, crude hand-lettered labels, zero shading, zero 3D, zero cinematic lighting. Scene: a calendar reading SEPT 2025 and two stick figures shaking hands, sign reads SETTLED
36	1:32	16:9 widescreen, intentionally bad amateur MS Paint drawing, simple childish stick-figure style, wobbly hand-drawn thick uneven black outlines, flat solid colors only, completely white background, mostly empty space, centered composition, dot eyes, round heads, straight-line stick bodies, basic squares and circles, crude hand-lettered labels, zero shading, zero 3D, zero cinematic lighting. Scene: a big money bag with a dollar sign labeled $2.5 BILLION
37	1:33	16:9 widescreen, intentionally bad amateur MS Paint drawing, simple childish stick-figure style, wobbly hand-drawn thick uneven black outlines, flat solid colors only, completely white background, mostly empty space, centered composition, dot eyes, round heads, straight-line stick bodies, basic squares and circles, crude hand-lettered labels, zero shading, zero 3D, zero cinematic lighting. Scene: a money bag labeled $1B with a small sign reading PENALTY
38	1:35	16:9 widescreen, intentionally bad amateur MS Paint drawing, simple childish stick-figure style, wobbly hand-drawn thick uneven black outlines, flat solid colors only, completely white background, mostly empty space, centered composition, dot eyes, round heads, straight-line stick bodies, basic squares and circles, crude hand-lettered labels, zero shading, zero 3D, zero cinematic lighting. Scene: money with an arrow pointing to a crowd of tiny stick figures, labels $1.5B and 35M
39	1:38	16:9 widescreen, intentionally bad amateur MS Paint drawing, simple childish stick-figure style, wobbly hand-drawn thick uneven black outlines, flat solid colors only, completely white background, mostly empty space, centered composition, dot eyes, round heads, straight-line stick bodies, basic squares and circles, crude hand-lettered labels, zero shading, zero 3D, zero cinematic lighting. Scene: a document with a big stamp reading ORDER
40	1:41	16:9 widescreen, intentionally bad amateur MS Paint drawing, simple childish stick-figure style, wobbly hand-drawn thick uneven black outlines, flat solid colors only, completely white background, mostly empty space, centered composition, dot eyes, round heads, straight-line stick bodies, basic squares and circles, crude hand-lettered labels, zero shading, zero 3D, zero cinematic lighting. Scene: one large clean button in the center labeled NO
41	1:42	16:9 widescreen, intentionally bad amateur MS Paint drawing, simple childish stick-figure style, wobbly hand-drawn thick uneven black outlines, flat solid colors only, completely white background, mostly empty space, centered composition, dot eyes, round heads, straight-line stick bodies, basic squares and circles, crude hand-lettered labels, zero shading, zero 3D, zero cinematic lighting. Scene: a phone screen with a thumbs up and a label SOCIAL
42	1:45	16:9 widescreen, intentionally bad amateur MS Paint drawing, simple childish stick-figure style, wobbly hand-drawn thick uneven black outlines, flat solid colors only, completely white background, mostly empty space, centered composition, dot eyes, round heads, straight-line stick bodies, basic squares and circles, crude hand-lettered labels, zero shading, zero 3D, zero cinematic lighting. Scene: a screen with a button reading DEACTIVATE and a question mark
43	1:47	16:9 widescreen, intentionally bad amateur MS Paint drawing, simple childish stick-figure style, wobbly hand-drawn thick uneven black outlines, flat solid colors only, completely white background, mostly empty space, centered composition, dot eyes, round heads, straight-line stick bodies, basic squares and circles, crude hand-lettered labels, zero shading, zero 3D, zero cinematic lighting. Scene: a screen showing three little photo frames each with a tiny stick-figure face
44	1:49	16:9 widescreen, intentionally bad amateur MS Paint drawing, simple childish stick-figure style, wobbly hand-drawn thick uneven black outlines, flat solid colors only, completely white background, mostly empty space, centered composition, dot eyes, round heads, straight-line stick bodies, basic squares and circles, crude hand-lettered labels, zero shading, zero 3D, zero cinematic lighting. Scene: a sad stick figure with a speech bubble reading WILL MISS YOU
45	1:50	16:9 widescreen, intentionally bad amateur MS Paint drawing, simple childish stick-figure style, wobbly hand-drawn thick uneven black outlines, flat solid colors only, completely white background, mostly empty space, centered composition, dot eyes, round heads, straight-line stick bodies, basic squares and circles, crude hand-lettered labels, zero shading, zero 3D, zero cinematic lighting. Scene: one stick figure whispering into another stick figure's ear, small label PERSUASION
46	1:53	16:9 widescreen, intentionally bad amateur MS Paint drawing, simple childish stick-figure style, wobbly hand-drawn thick uneven black outlines, flat solid colors only, completely white background, mostly empty space, centered composition, dot eyes, round heads, straight-line stick bodies, basic squares and circles, crude hand-lettered labels, zero shading, zero 3D, zero cinematic lighting. Scene: a stick figure lifting a dumbbell next to a book labeled PLAYBOOK
47	1:55	16:9 widescreen, intentionally bad amateur MS Paint drawing, simple childish stick-figure style, wobbly hand-drawn thick uneven black outlines, flat solid colors only, completely white background, mostly empty space, centered composition, dot eyes, round heads, straight-line stick bodies, basic squares and circles, crude hand-lettered labels, zero shading, zero 3D, zero cinematic lighting. Scene: a dumbbell with a big number 2 and two arrows
48	1:59	16:9 widescreen, intentionally bad amateur MS Paint drawing, simple childish stick-figure style, wobbly hand-drawn thick uneven black outlines, flat solid colors only, completely white background, mostly empty space, centered composition, dot eyes, round heads, straight-line stick bodies, basic squares and circles, crude hand-lettered labels, zero shading, zero 3D, zero cinematic lighting. Scene: a stick figure walking through the door of a building labeled GYM
49	2:03	16:9 widescreen, intentionally bad amateur MS Paint drawing, simple childish stick-figure style, wobbly hand-drawn thick uneven black outlines, flat solid colors only, completely white background, mostly empty space, centered composition, dot eyes, round heads, straight-line stick bodies, basic squares and circles, crude hand-lettered labels, zero shading, zero 3D, zero cinematic lighting. Scene: a hand dropping an envelope with a stamp into a mailbox
50	2:04	16:9 widescreen, intentionally bad amateur MS Paint drawing, simple childish stick-figure style, wobbly hand-drawn thick uneven black outlines, flat solid colors only, completely white background, mostly empty space, centered composition, dot eyes, round heads, straight-line stick bodies, basic squares and circles, crude hand-lettered labels, zero shading, zero 3D, zero cinematic lighting. Scene: on the left a phone with one tap, on the right a postage stamp, an arrow between
51	2:08	16:9 widescreen, intentionally bad amateur MS Paint drawing, simple childish stick-figure style, wobbly hand-drawn thick uneven black outlines, flat solid colors only, completely white background, mostly empty space, centered composition, dot eyes, round heads, straight-line stick bodies, basic squares and circles, crude hand-lettered labels, zero shading, zero 3D, zero cinematic lighting. Scene: a stick figure official writing on a paper labeled RULE
52	2:11	16:9 widescreen, intentionally bad amateur MS Paint drawing, simple childish stick-figure style, wobbly hand-drawn thick uneven black outlines, flat solid colors only, completely white background, mostly empty space, centered composition, dot eyes, round heads, straight-line stick bodies, basic squares and circles, crude hand-lettered labels, zero shading, zero 3D, zero cinematic lighting. Scene: a single speech bubble with a big number 1 inside
53	2:13	16:9 widescreen, intentionally bad amateur MS Paint drawing, simple childish stick-figure style, wobbly hand-drawn thick uneven black outlines, flat solid colors only, completely white background, mostly empty space, centered composition, dot eyes, round heads, straight-line stick bodies, basic squares and circles, crude hand-lettered labels, zero shading, zero 3D, zero cinematic lighting. Scene: a balance scale, left pan labeled CANCEL, right pan labeled SIGN UP, perfectly level
54	2:15	16:9 widescreen, intentionally bad amateur MS Paint drawing, simple childish stick-figure style, wobbly hand-drawn thick uneven black outlines, flat solid colors only, completely white background, mostly empty space, centered composition, dot eyes, round heads, straight-line stick bodies, basic squares and circles, crude hand-lettered labels, zero shading, zero 3D, zero cinematic lighting. Scene: a gavel knocking a paper into a trash can, small sign reading 6 DAYS
55	2:19	16:9 widescreen, intentionally bad amateur MS Paint drawing, simple childish stick-figure style, wobbly hand-drawn thick uneven black outlines, flat solid colors only, completely white background, mostly empty space, centered composition, dot eyes, round heads, straight-line stick bodies, basic squares and circles, crude hand-lettered labels, zero shading, zero 3D, zero cinematic lighting. Scene: a stick figure pushing a round rock up a hill with a sign reading AGAIN
56	2:21	16:9 widescreen, intentionally bad amateur MS Paint drawing, simple childish stick-figure style, wobbly hand-drawn thick uneven black outlines, flat solid colors only, completely white background, mostly empty space, centered composition, dot eyes, round heads, straight-line stick bodies, basic squares and circles, crude hand-lettered labels, zero shading, zero 3D, zero cinematic lighting. Scene: a video play-button rectangle with a talking stick figure inside
57	2:25	16:9 widescreen, intentionally bad amateur MS Paint drawing, simple childish stick-figure style, wobbly hand-drawn thick uneven black outlines, flat solid colors only, completely white background, mostly empty space, centered composition, dot eyes, round heads, straight-line stick bodies, basic squares and circles, crude hand-lettered labels, zero shading, zero 3D, zero cinematic lighting. Scene: a stick figure with little devil horns sitting at a drawing desk, label DESIGNER
58	2:26	16:9 widescreen, intentionally bad amateur MS Paint drawing, simple childish stick-figure style, wobbly hand-drawn thick uneven black outlines, flat solid colors only, completely white background, mostly empty space, centered composition, dot eyes, round heads, straight-line stick bodies, basic squares and circles, crude hand-lettered labels, zero shading, zero 3D, zero cinematic lighting. Scene: a black tangled maze pattern in a box labeled DARK PATTERNS
59	2:27	16:9 widescreen, intentionally bad amateur MS Paint drawing, simple childish stick-figure style, wobbly hand-drawn thick uneven black outlines, flat solid colors only, completely white background, mostly empty space, centered composition, dot eyes, round heads, straight-line stick bodies, basic squares and circles, crude hand-lettered labels, zero shading, zero 3D, zero cinematic lighting. Scene: a downward arrow passing through stacked layers all labeled MALICE
60	2:29	16:9 widescreen, intentionally bad amateur MS Paint drawing, simple childish stick-figure style, wobbly hand-drawn thick uneven black outlines, flat solid colors only, completely white background, mostly empty space, centered composition, dot eyes, round heads, straight-line stick bodies, basic squares and circles, crude hand-lettered labels, zero shading, zero 3D, zero cinematic lighting. Scene: a big green check mark next to the word ILIAD
61	2:31	16:9 widescreen, intentionally bad amateur MS Paint drawing, simple childish stick-figure style, wobbly hand-drawn thick uneven black outlines, flat solid colors only, completely white background, mostly empty space, centered composition, dot eyes, round heads, straight-line stick bodies, basic squares and circles, crude hand-lettered labels, zero shading, zero 3D, zero cinematic lighting. Scene: a stick figure with a finger to its lips, small sign reading NOBODY TALKS
62	2:33	16:9 widescreen, intentionally bad amateur MS Paint drawing, simple childish stick-figure style, wobbly hand-drawn thick uneven black outlines, flat solid colors only, completely white background, mostly empty space, centered composition, dot eyes, round heads, straight-line stick bodies, basic squares and circles, crude hand-lettered labels, zero shading, zero 3D, zero cinematic lighting. Scene: three doors in a row each labeled EXIT with numbers 1 2 3
63	2:35	16:9 widescreen, intentionally bad amateur MS Paint drawing, simple childish stick-figure style, wobbly hand-drawn thick uneven black outlines, flat solid colors only, completely white background, mostly empty space, centered composition, dot eyes, round heads, straight-line stick bodies, basic squares and circles, crude hand-lettered labels, zero shading, zero 3D, zero cinematic lighting. Scene: a single door with a big X crossed over it, label NOT 1
64	2:36	16:9 widescreen, intentionally bad amateur MS Paint drawing, simple childish stick-figure style, wobbly hand-drawn thick uneven black outlines, flat solid colors only, completely white background, mostly empty space, centered composition, dot eyes, round heads, straight-line stick bodies, basic squares and circles, crude hand-lettered labels, zero shading, zero 3D, zero cinematic lighting. Scene: a door labeled TRAP with a simple bear trap in front of it
65	2:37	16:9 widescreen, intentionally bad amateur MS Paint drawing, simple childish stick-figure style, wobbly hand-drawn thick uneven black outlines, flat solid colors only, completely white background, mostly empty space, centered composition, dot eyes, round heads, straight-line stick bodies, basic squares and circles, crude hand-lettered labels, zero shading, zero 3D, zero cinematic lighting. Scene: a ruler and a pencil drawing a straight line, label DESIGNED
66	2:38	16:9 widescreen, intentionally bad amateur MS Paint drawing, simple childish stick-figure style, wobbly hand-drawn thick uneven black outlines, flat solid colors only, completely white background, mostly empty space, centered composition, dot eyes, round heads, straight-line stick bodies, basic squares and circles, crude hand-lettered labels, zero shading, zero 3D, zero cinematic lighting. Scene: a checklist clipboard with three check marks, label TESTED
67	2:38b	16:9 widescreen, intentionally bad amateur MS Paint drawing, simple childish stick-figure style, wobbly hand-drawn thick uneven black outlines, flat solid colors only, completely white background, mostly empty space, centered composition, dot eyes, round heads, straight-line stick bodies, basic squares and circles, crude hand-lettered labels, zero shading, zero 3D, zero cinematic lighting. Scene: a single Greek column next to a scroll labeled GREEK EPIC
68	2:40	16:9 widescreen, intentionally bad amateur MS Paint drawing, simple childish stick-figure style, wobbly hand-drawn thick uneven black outlines, flat solid colors only, completely white background, mostly empty space, centered composition, dot eyes, round heads, straight-line stick bodies, basic squares and circles, crude hand-lettered labels, zero shading, zero 3D, zero cinematic lighting. Scene: a door labeled HONEST EXIT with a smiley face on it
69	2:42	16:9 widescreen, intentionally bad amateur MS Paint drawing, simple childish stick-figure style, wobbly hand-drawn thick uneven black outlines, flat solid colors only, completely white background, mostly empty space, centered composition, dot eyes, round heads, straight-line stick bodies, basic squares and circles, crude hand-lettered labels, zero shading, zero 3D, zero cinematic lighting. Scene: a simple diamond gem with a label RARE
70	2:43	16:9 widescreen, intentionally bad amateur MS Paint drawing, simple childish stick-figure style, wobbly hand-drawn thick uneven black outlines, flat solid colors only, completely white background, mostly empty space, centered composition, dot eyes, round heads, straight-line stick bodies, basic squares and circles, crude hand-lettered labels, zero shading, zero 3D, zero cinematic lighting. Scene: a single sheet of paper with a big number 1, label 1 PAGE
71	2:43b	16:9 widescreen, intentionally bad amateur MS Paint drawing, simple childish stick-figure style, wobbly hand-drawn thick uneven black outlines, flat solid colors only, completely white background, mostly empty space, centered composition, dot eyes, round heads, straight-line stick bodies, basic squares and circles, crude hand-lettered labels, zero shading, zero 3D, zero cinematic lighting. Scene: a single cursor arrow pressing a button, label 1 CLICK
72	2:44	16:9 widescreen, intentionally bad amateur MS Paint drawing, simple childish stick-figure style, wobbly hand-drawn thick uneven black outlines, flat solid colors only, completely white background, mostly empty space, centered composition, dot eyes, round heads, straight-line stick bodies, basic squares and circles, crude hand-lettered labels, zero shading, zero 3D, zero cinematic lighting. Scene: a friendly stick figure waving with a speech bubble reading GOODBYE
73	2:45	16:9 widescreen, intentionally bad amateur MS Paint drawing, simple childish stick-figure style, wobbly hand-drawn thick uneven black outlines, flat solid colors only, completely white background, mostly empty space, centered composition, dot eyes, round heads, straight-line stick bodies, basic squares and circles, crude hand-lettered labels, zero shading, zero 3D, zero cinematic lighting. Scene: a door with a big number 3 and a frowning stick figure beside it
74	2:49	16:9 widescreen, intentionally bad amateur MS Paint drawing, simple childish stick-figure style, wobbly hand-drawn thick uneven black outlines, flat solid colors only, completely white background, mostly empty space, centered composition, dot eyes, round heads, straight-line stick bodies, basic squares and circles, crude hand-lettered labels, zero shading, zero 3D, zero cinematic lighting. Scene: a dusty door covered in cobwebs labeled NEGLECTED
75	2:50	16:9 widescreen, intentionally bad amateur MS Paint drawing, simple childish stick-figure style, wobbly hand-drawn thick uneven black outlines, flat solid colors only, completely white background, mostly empty space, centered composition, dot eyes, round heads, straight-line stick bodies, basic squares and circles, crude hand-lettered labels, zero shading, zero 3D, zero cinematic lighting. Scene: a lone page with a label reading OWNER and three question marks, nobody around it
76	2:52	16:9 widescreen, intentionally bad amateur MS Paint drawing, simple childish stick-figure style, wobbly hand-drawn thick uneven black outlines, flat solid colors only, completely white background, mostly empty space, centered composition, dot eyes, round heads, straight-line stick bodies, basic squares and circles, crude hand-lettered labels, zero shading, zero 3D, zero cinematic lighting. Scene: a stick figure next to a crossed-out trophy, label NO PROMOTION
77	2:55	16:9 widescreen, intentionally bad amateur MS Paint drawing, simple childish stick-figure style, wobbly hand-drawn thick uneven black outlines, flat solid colors only, completely white background, mostly empty space, centered composition, dot eyes, round heads, straight-line stick bodies, basic squares and circles, crude hand-lettered labels, zero shading, zero 3D, zero cinematic lighting. Scene: a simple roadmap line with a highlighted box reading SIGN UP
78	2:58	16:9 widescreen, intentionally bad amateur MS Paint drawing, simple childish stick-figure style, wobbly hand-drawn thick uneven black outlines, flat solid colors only, completely white background, mostly empty space, centered composition, dot eyes, round heads, straight-line stick bodies, basic squares and circles, crude hand-lettered labels, zero shading, zero 3D, zero cinematic lighting. Scene: stick figures around a meeting table, one silent, a faint sign reading DELIGHTFUL GOODBYE
